rev_id,article_quality
1244845824,GA
1179345129,Start
1249875856,Start
1232601928,C
1179346831,Start
1183782262,Stub
1243514438,Start
1179848407,Start
1246468761,Start
1247704434,Start
1193060468,Start
1219558071,Start
1220771041,Start
1157984320,Stub
1225819287,Start
1172801438,Stub
1209913980,Stub
1232110434,Stub
1238776852,Stub
1229665135,Stub
1242468179,Stub
1244429745,C
1106146731,Stub
1235341731,C
1236521270,Start
1192169906,Start
1247702597,Start
1248513982,Stub
1158281467,C
1230521779,C
1232110666,Start
1225811185,Stub
1231236699,C
1184349404,Stub
1229765194,Start
1159863480,Stub
1247703243,Start
1232440725,C
1239924729,Start
1225789614,Stub
946357029,Start
1227581396,Start
1093592713,Stub
1247703142,C
1234857670,Start
1250659987,C
1108530199,Stub
1247702823,C
1242391949,C
1247702441,Start
1247704310,Stub
1214067513,Start
1245927956,C
1206959075,Start
1224037855,Start
1205273470,Stub
1250416713,GA
1198782364,Start
1246651957,Start
1247050566,C
1240451011,C
1246354258,Stub
1246246457,Start
1246246976,Start
1216357280,C
1192709223,B
1248651514,Start
1226100587,Start
1231707762,C
1232115163,Start
1218574777,C
1243220418,Start
1244170639,C
1202899562,Start
1217851956,Start
1246246398,Stub
1247134615,B
1246246730,Start
1246246481,Stub
1250286831,Start
1169502061,Start
1219284052,Start
1246246427,C
1218120878,Start
1246246718,C
1226437176,Stub
1232134166,Start
1242552557,C
1248971751,Stub
1246246447,Stub
1228343895,Stub
1247919584,C
1246246463,Stub
1243754078,C
1232135029,Start
1211211712,Start
1213407495,Stub
1246246763,Start
1248998037,Start
1246246455,Stub
1195139267,Start
1189619482,Stub
1241457122,C
1240178755,C
1242413774,Start
1132674478,Stub
1225792818,Stub
1246247019,Start
1246857158,Start
1246247008,Stub
1209293575,Stub
1245089053,Start
1242453867,Start
1244809536,Start
1246246484,Start
1245587280,GA
1246246808,Stub
1249314533,C
1241426352,Stub
1097454386,Start
1233300105,C
1238255201,C
1193882673,Stub
1135427671,Start
1153086780,Start
1238520532,Start
1242490895,Start
1226261855,Stub
1241039136,C
1226261978,Stub
1247377913,Stub
1208177120,Start
1145661230,Stub
1201838885,C
1245479331,Stub
1177240282,Stub
1237710183,C
1232872822,Start
1221992596,Start
1130925190,Stub
1221993606,C
1214023850,Start
1145703738,Start
1241609893,C
1106652276,Stub
1245671291,Stub
1231154121,Stub
1248452284,Start
1232134990,Start
1224595790,Stub
1225066058,C
1220804010,GA
1237490552,C
1244544286,C
1224595798,Stub
1238293364,B
1229375855,C
1144463695,Start
1224446773,Start
1189134411,Start
1248329006,Start
1231304528,Start
1237331344,Start
1243417460,Start
1106368440,Stub
1249864801,Stub
1179127922,Stub
1139612517,Stub
1248072502,Stub
1243942923,Start
1240505790,Start
1246239471,Start
1217727776,Stub
1216872257,Stub
1235342444,Stub
1241327476,Start
1237333574,Start
1227050005,Stub
1233375199,Start
1247681421,Stub
1247681426,Stub
1241264144,C
1242390966,Start
1144463479,Start
1084850581,Stub
1247967827,C
1215996308,Start
1245511378,Start
1201585392,C
1243159603,Start
1228062555,Stub
1219000221,Stub
1232803611,Stub
1144463258,C
1231305316,Stub
1180049589,Stub
1226620788,Stub
1204162245,C
1233377754,Start
1247681445,C
1247681434,Stub
1246507826,Stub
1242218278,Stub
1241845313,GA
1223542345,Stub
1249145023,C
1129096674,Stub
1246262690,C
1233377690,Start
1092395186,Stub
1203015285,Start
1247106176,Stub
1085044064,Stub
1036801272,Stub
1226322417,Stub
1154573139,Start
1246271197,Start
1246239657,Stub
1246241932,Stub
1246001588,Start
1221940918,C
1236276553,Start
1143871016,Start
1235705451,Stub
1223100611,Start
1246276309,Stub
1199625809,Start
1084850620,Stub
1230504811,Start
1246135863,Start
1226322430,Start
1108499694,Stub
1236900271,Start
1177290618,C
1138179170,C
1105192324,Stub
1225102400,Start
1007344798,Stub
1246242430,Start
1245786617,Start
1112725980,Start
1193170496,C
1243016866,Start
1247645001,Start
1246242012,Start
1170189291,C
1246747822,Start
1236117496,Stub
1246239576,Stub
1242611251,Stub
1241843269,Start
1246239507,Stub
1246241769,Start
1236282175,Start
1231961724,C
1064532257,Stub
1246239559,C
1247902630,C
959111842,Stub
1203429435,C
1246280093,Stub
1228478288,Start
